movie,Nosey,Bossy,Easygoing,Rebellious,Humble,Conscientious
ID165vid7,48.0625,59.13333333,55.5,60.29411765,45.13333333,31.93333333
ID165vid7,48.1875,60.06666667,54.66666667,65.29411765,44.73333333,31.8
ID165vid7,47.6875,59.26666667,54.55555556,65.52941176,44.86666667,31.93333333
ID165vid7,47.9375,58.46666667,54.44444444,64.82352941,45.13333333,32.06666667
ID165vid7,47.6875,58.06666667,53.88888889,65.29411765,45.53333333,32.2
ID165vid7,47.3125,57.93333333,53.44444444,65.52941176,46.2,32.86666667
ID165vid7,46.9375,57.8,53.44444444,63.17647059,47.8,35
ID165vid7,46.1875,57.53333333,53.22222222,62.82352941,49.66666667,38.26666667
ID165vid7,45.9375,56.33333333,53.77777778,62,51.6,38.86666667
ID165vid7,44.9375,54.73333333,53.66666667,61.05882353,52.8,41.2
ID165vid7,44.1875,53.13333333,56.05555556,55.76470588,54.26666667,43.33333333
ID165vid7,43.4375,51.8,56.61111111,52.11764706,55.33333333,45.06666667
ID171vid5,58.35714286,45.94117647,59.5,39.875,59.8,55.33333333
ID171vid5,57.35714286,46.05882353,59.72222222,40,59.8,55.33333333
ID171vid5,57.07142857,47.11764706,60.38888889,39.375,59.8,55.33333333
ID171vid5,54.14285714,50,61.11111111,35,59.66666667,55.86666667
ID171vid5,43.28571429,51.41176471,64.11111111,34,60.06666667,56
ID171vid5,46.21428571,51.41176471,64.44444444,33.375,60.33333333,56
ID171vid5,47,51.64705882,64.16666667,31.5625,60.86666667,56.13333333
ID171vid5,47.57142857,51.76470588,64.16666667,31.125,61.26666667,56.13333333
ID171vid5,47.71428571,51.29411765,63.16666667,31.125,60.73333333,55.86666667
ID171vid5,47.28571429,51.41176471,62.27777778,29.875,60.46666667,56
ID171vid5,46.85714286,51.29411765,61.05555556,29.9375,60.2,55.6
ID171vid5,46.28571429,53.47058824,61,30.625,59.4,55.06666667
ID171vid5,46,54.29411765,62.33333333,30.5,59,55.06666667
ID171vid5,46.71428571,54.29411765,62.88888889,30.875,59.13333333,55.06666667
ID171vid5,47.28571429,53.70588235,63.44444444,30.125,59,54.8
ID171vid5,46.42857143,52.70588235,62.72222222,29.875,59.13333333,54.26666667
ID171vid5,45.71428571,53.05882353,62.55555556,28.5,59.26666667,53.86666667
ID171vid5,45,51.88235294,63,28.625,59.53333333,53.33333333
ID171vid5,43.57142857,47.82352941,63.44444444,28.625,59.53333333,53.2
ID171vid5,43.28571429,47.58823529,63.55555556,27.875,59.53333333,53.46666667
ID171vid5,42.85714286,47.58823529,63.44444444,27.625,59.66666667,52.93333333
ID171vid5,42.14285714,48.29411765,62.77777778,27.375,59.66666667,52.8
ID171vid5,41.85714286,47.70588235,63.22222222,27.625,59.93333333,53.06666667
ID171vid5,41.14285714,47.35294118,63,27.8125,59.93333333,53.33333333
ID171vid5,41.28571429,47.70588235,63.44444444,27.9375,59.8,53.6
ID171vid5,41.28571429,47.47058824,64.38888889,27.5625,59.53333333,53.6
ID171vid5,41.57142857,47.11764706,65.88888889,27.9375,59.66666667,53.33333333
ID171vid5,41.71428571,47.23529412,66.55555556,27.5625,59.4,52.93333333
ID171vid5,42,46.76470588,62.77777778,29.3125,59.26666667,53.2
ID171vid5,42.14285714,46.76470588,63,29.8125,59.8,54.13333333
ID171vid5,42.28571429,46.76470588,63.88888889,30.8125,59.93333333,54
ID171vid5,42.28571429,46.64705882,65,31.6875,59.53333333,53.73333333
ID171vid5,42.28571429,47.23529412,65.11111111,32.5625,59.6,54.26666667
ID171vid5,42.85714286,47.70588235,65.33333333,31.4375,59.46666667,54.26666667
ID171vid5,43,48.05882353,65.33333333,31.5625,60.26666667,54.53333333
ID171vid5,42.85714286,48.05882353,65.66666667,31.0625,60.26666667,54.8
ID171vid5,42.85714286,48.05882353,65.22222222,30.9375,60.53333333,54.66666667
ID171vid5,43,48.29411765,64.88888889,30.6875,60.8,55.06666667
ID171vid5,43,49.11764706,65.22222222,30.5625,60.8,55.46666667
ID171vid5,43,49,65.72222222,29.9375,61.46666667,55.33333333
ID171vid5,43.14285714,48.41176471,65.5,30.3125,62.13333333,55.73333333
ID171vid5,42.85714286,48.17647059,65.94444444,29.3125,62.4,55.6
ID171vid5,42.85714286,48.76470588,65.38888889,29.0625,62.53333333,55.2
ID171vid5,42.42857143,48.05882353,65.38888889,29.4375,62.53333333,55.33333333
ID171vid5,41.85714286,47.70588235,65.16666667,29.5625,63.06666667,55.06666667
ID171vid5,42,42.76470588,63.33333333,29.6875,63.2,55.2
ID171vid5,42,42.52941176,64.72222222,29.8125,64.33333333,54.53333333
ID171vid5,42,46.82352941,65.77777778,29.0625,65,54.66666667
ID171vid5,41.85714286,46.88235294,67.83333333,34.6875,64.86666667,54.93333333
ID171vid5,41.85714286,46.17647059,68.16666667,34.3125,64.86666667,54.93333333
ID171vid5,42.14285714,45.82352941,66.38888889,29.8125,64.46666667,55.06666667
ID171vid5,42.14285714,45,65.94444444,27.8125,63.8,55.06666667
ID171vid5,42.14285714,46.47058824,65.61111111,27.6875,64.86666667,55.06666667
ID171vid5,42.14285714,45.88235294,65.83333333,27.9375,64.73333333,55.2
ID171vid5,42.14285714,45.05882353,65.38888889,27.9375,64.06666667,54.93333333
ID171vid5,41.71428571,45.41176471,65.27777778,27.8125,64.33333333,54.93333333
ID171vid5,41.28571429,45.52941176,64.61111111,27.5625,64.46666667,54.8
ID171vid5,40.71428571,46.23529412,65.16666667,27.0625,64.73333333,54.93333333
ID171vid5,40.71428571,46.35294118,65.38888889,27.0625,65,54.93333333
ID171vid5,40.57142857,45.58823529,65.16666667,27.3125,64.6,55.46666667
ID171vid5,41,44.47058824,64.83333333,27.3125,64.46666667,55.86666667
ID171vid5,41,44.47058824,65.16666667,27.4375,63.53333333,55.86666667
ID171vid5,41.14285714,44,64.27777778,28.0625,63.53333333,56
ID171vid5,41,43.29411765,64.94444444,28.3125,63.8,54.93333333
ID171vid5,41.42857143,45.29411765,65.55555556,28.4375,64.06666667,53.46666667
ID171vid5,41.42857143,48.11764706,65.88888889,28.6875,63.66666667,52.93333333
ID171vid5,41.57142857,45,65.55555556,28.8125,64.46666667,52.8
ID171vid5,41.71428571,45.35294118,65.44444444,28.9375,64.33333333,52.53333333
ID171vid5,41.42857143,45,65.77777778,29.3125,64.73333333,52
ID171vid5,41.28571429,44.23529412,65.66666667,29.3125,68.53333333,51.86666667
ID171vid5,41.28571429,44.23529412,65.11111111,29.0625,68.53333333,51.86666667
ID171vid5,41.28571429,43.76470588,65.11111111,29.4375,68.4,51.86666667
ID171vid5,41.28571429,43.41176471,64.77777778,29.5625,68,51.46666667
ID171vid5,41.42857143,43.35294118,65.11111111,29.3125,63.2,52.13333333
ID171vid5,41.57142857,42.52941176,65,29.3125,61.33333333,52.66666667
ID171vid5,41.42857143,41.47058824,64.77777778,29.0625,62,52.93333333
ID171vid5,41.42857143,41.35294118,64.77777778,28.9375,62.53333333,53.46666667
ID171vid5,41.42857143,40.76470588,65,29.0625,64.66666667,53.33333333
ID171vid5,41.14285714,39.52941176,65,29.0625,68.8,53.33333333
ID171vid5,40.42857143,38.11764706,65.33333333,28.8125,68.66666667,53.33333333
ID171vid5,40,38.82352941,65.66666667,28.9375,69.2,53.06666667
ID171vid5,39.71428571,38.11764706,67.72222222,30,66.86666667,52.93333333
ID171vid5,39.57142857,40.52941176,67.83333333,30.75,66.46666667,52.8
ID171vid5,40,41.23529412,66.5,32.125,66.06666667,52.8
ID171vid5,40,41.35294118,66.55555556,31.75,66.2,52.93333333
ID171vid5,39.71428571,41.58823529,67.33333333,29.875,65.53333333,52.93333333
ID171vid5,39.85714286,41.70588235,67.88888889,29.5,65.66666667,52.8
ID171vid5,39.85714286,42.29411765,68.33333333,29.5,66.2,52.66666667
ID171vid5,39.85714286,42.29411765,69,30,66.2,52.26666667
ID171vid5,39.85714286,42.17647059,69.44444444,29.125,65.93333333,52
ID171vid5,40,42.41176471,69.77777778,29.625,65.66666667,51.46666667
ID171vid5,40.57142857,42.41176471,68.77777778,29.5,65.93333333,51.73333333
ID171vid5,40.5,42.29411765,69,29.375,62.33333333,51.33333333
ID171vid5,39.78571429,42.05882353,69.66666667,29.375,68,51.2
ID171vid5,39.5,41.70588235,69.77777778,29.25,64,51.33333333
ID171vid5,39.5,42.17647059,69.66666667,28.875,61.33333333,51.06666667
ID171vid5,39.07142857,42.64705882,69.66666667,28.625,61.46666667,50
ID171vid5,38.85714286,43.64705882,69.55555556,28.75,61.86666667,51.4
ID171vid5,37.5,44,70.22222222,30.5,62,51.4
ID171vid5,38.64285714,44,70.44444444,33.875,61.46666667,51.26666667
ID171vid5,37.78571429,44,70.55555556,33.125,61.46666667,51.13333333
ID171vid5,37.92857143,44,70.33333333,27.1875,61.2,51.4
ID171vid5,38.35714286,43.88235294,70,27.3125,60.8,51.53333333
ID171vid5,37.92857143,44.11764706,69.88888889,27.5625,60.8,52.66666667
ID171vid5,37.35714286,43.88235294,70.22222222,26.9375,60.66666667,52.66666667
ID171vid5,37.64285714,44.11764706,72.72222222,26.3125,60.4,52.4
ID171vid5,37.5,44.11764706,73.05555556,26.5625,59.6,52
ID171vid5,37.85714286,44.23529412,73,27.0625,59.2,52.66666667
ID171vid5,39.78571429,44.11764706,71.66666667,27.5625,58.93333333,52.33333333
ID171vid5,40.42857143,44.23529412,72,27.3125,59.06666667,52.33333333
ID171vid5,38.92857143,44.23529412,74.27777778,27.5625,58.93333333,52.2
ID171vid5,38.07142857,44.70588235,76.33333333,27.1875,58.93333333,52.6
ID171vid5,37.64285714,44.23529412,75.83333333,26.9375,59.2,52.6
ID171vid5,37.64285714,43.64705882,76.83333333,26.5625,60.53333333,52.46666667
ID171vid5,37.35714286,42.82352941,77.27777778,26.1875,61.06666667,52.06666667
ID171vid5,37.35714286,42.70588235,77.5,26.4375,61.46666667,52.2
ID171vid5,37.35714286,42.47058824,77.72222222,26.1875,62.4,51.8
ID171vid5,37.07142857,42.35294118,78.38888889,26.0625,62.8,51.8
ID171vid5,36.92857143,42.23529412,78.5,26.1875,62.4,51.53333333
ID171vid5,37.21428571,42.47058824,78.72222222,26.3125,62.93333333,51
ID171vid5,37.5,42.23529412,79.05555556,26.9375,63.46666667,50.86666667
ID171vid5,37.92857143,42.35294118,78.5,26.8125,63.06666667,50.46666667
ID171vid5,37.21428571,41.76470588,78.27777778,27.3125,63.2,50.33333333
ID171vid5,37.21428571,42.23529412,79.88888889,26.9375,63.33333333,51
ID171vid5,37.21428571,42.11764706,80.11111111,27.0625,63.06666667,51.26666667
ID171vid5,36.5,41.17647059,79.77777778,28.25,63.2,51.53333333
ID171vid5,36.35714286,42.41176471,78.94444444,30.4375,63.33333333,52.06666667
ID171vid5,36.21428571,41.35294118,79.11111111,30.5625,62.4,51.93333333
ID171vid5,36.07142857,42.05882353,79.33333333,27.6875,62,52.2
ID171vid5,35.92857143,43,79.88888889,27.4375,62.53333333,52.6
ID171vid5,35.78571429,43.47058824,80.55555556,27.1875,62,54.06666667
ID171vid5,35.64285714,43.82352941,82.61111111,26.6875,62,54.46666667
ID171vid5,35.64285714,43.47058824,81.83333333,26.0625,62.53333333,54.6
ID171vid5,35.5,43,81.5,25.5625,62.4,54.6
ID171vid5,35.07142857,42.64705882,81.83333333,25.1875,62.13333333,55.13333333
ID171vid5,35.07142857,42.29411765,82.05555556,24.9375,62.4,55.53333333
ID171vid5,34.78571429,42.05882353,81.94444444,24.6875,63.46666667,54.86666667
ID171vid5,34.78571429,41.94117647,81.94444444,24.8125,63.46666667,54.6
ID171vid5,34.92857143,42.29411765,81.72222222,24.8125,63.33333333,54.46666667
ID171vid5,34.78571429,42.64705882,81.5,24.3125,64.13333333,53.93333333
ID171vid5,34.5,43.35294118,83.61111111,24.1875,64,53.8
ID171vid5,34.64285714,43.47058824,83.27777778,23.5625,64.13333333,53.93333333
ID171vid5,34.5,43.35294118,83.61111111,23.5625,63.86666667,53.93333333
ID171vid5,34.5,43.35294118,84.05555556,22.9375,62.73333333,54.33333333
ID171vid5,34.35714286,42.52941176,84.27777778,23.4375,63.13333333,54.46666667
ID171vid5,34.21428571,41.94117647,84.61111111,23.3125,63.8,54.33333333
ID171vid5,34.35714286,41.23529412,84.61111111,23.1875,63.66666667,54.06666667
ID171vid5,33.64285714,40.76470588,83.72222222,22.9375,64.06666667,54.06666667
ID171vid5,33.14285714,40.17647059,83.94444444,22.625,63.66666667,54.06666667
ID171vid5,32.57142857,39.82352941,83.61111111,25.875,63.66666667,54.06666667
ID171vid5,31.85714286,40.17647059,83.83333333,25.625,63.53333333,52.86666667
ID171vid5,31.28571429,40.64705882,83.22222222,23.9375,63.8,49.73333333
ID171vid5,31.42857143,40.17647059,82,24.5625,65.13333333,53.06666667
ID171vid5,31,40.29411765,81.83333333,24.6875,65.26666667,55.86666667
ID171vid5,30.42857143,40.17647059,82.05555556,25.5625,65.26666667,55.73333333
ID171vid5,30.57142857,40.41176471,81.94444444,24.8125,65,55.73333333
ID171vid5,30,40.17647059,81.88888889,24.1875,64.2,55.6
ID171vid5,30.28571429,40.05882353,81.27777778,24.6875,64.6,55.33333333
ID171vid5,30.71428571,40.29411765,81.16666667,25.3125,67.8,55.86666667
ID171vid5,30.85714286,41.23529412,81.38888889,28,67.26666667,55.86666667
ID171vid5,31,41.70588235,81.16666667,27.125,60.2,55.86666667
ID171vid5,30.71428571,41.94117647,81.38888889,27.375,60.4,56.4
ID171vid5,30.57142857,41.82352941,81.61111111,25.75,66.06666667,56.66666667
ID171vid5,30.57142857,42.29411765,84.33333333,28.3125,65.4,56.8
ID171vid5,30.57142857,42.29411765,84.33333333,25.1875,58.73333333,56.53333333
ID171vid5,30.57142857,42.64705882,84.05555556,25.1875,59,56.26666667
ID171vid5,30.57142857,43.58823529,84.38888889,25.0625,64.73333333,56.4
ID174vid2,41,37.4375,36.66666667,44.41176471,48.375,59.93333333
ID174vid2,40.88235294,37.4375,36.66666667,44.29411765,48.375,59.93333333
ID174vid2,40.70588235,39.8125,36.77777778,44.05882353,47.875,59.93333333
ID174vid2,39.88235294,39.6875,36.83333333,43.47058824,48.125,60.06666667
ID174vid2,38.70588235,40.4375,36.38888889,43.35294118,48.6875,59.93333333
ID174vid2,37.64705882,41.4375,36.72222222,43.11764706,49.0625,60.6
ID174vid2,36.47058824,43.6875,37.16666667,43.11764706,48.9375,60.2
ID174vid2,32.47058824,42.9375,38.16666667,42.88235294,49.5,59.8
ID174vid2,31.05882353,44.125,40.38888889,43.23529412,49.6875,60.86666667
ID174vid2,30.47058824,43.875,41.05555556,44.05882353,44.1875,63.13333333
ID174vid2,30.35294118,42.9375,41.5,44.17647059,43.1875,65.26666667
ID174vid2,30.47058824,45.25,41.5,43.35294118,43.3125,65.8
ID174vid2,30.35294118,46,42.27777778,43.82352941,48.4375,66.6
ID174vid2,26.70588235,45.4375,41.94444444,43.23529412,46.125,67.4
ID174vid2,28.82352941,49.5625,42.27777778,42.52941176,44.375,67.13333333
ID174vid2,26.70588235,50.0625,42.72222222,42.17647059,43.5,66.6
ID174vid2,26.47058824,49.9375,42.5,42.05882353,42.6875,67.13333333
ID174vid2,26.76470588,49.8125,42.61111111,41.94117647,43.0625,66.8
ID174vid2,27.82352941,51.1875,42.38888889,42.47058824,43.3125,65.4
ID174vid2,27.82352941,51.9375,42.05555556,42.94117647,43.8125,65.26666667
ID174vid2,28.05882353,51.3125,41.94444444,42.58823529,44.3125,65.4
ID174vid2,28.05882353,51.0625,41.16666667,41.88235294,43.9375,65.8
ID174vid2,30.17647059,50.4375,40.94444444,41.76470588,42.875,65.8
ID174vid2,33.52941176,50.3125,41.27777778,40.94117647,39.375,65.93333333
ID174vid2,33.76470588,50.9375,40.94444444,40.94117647,39.75,65.8
ID174vid2,33.76470588,51.0625,40.16666667,40.47058824,40,65.93333333
ID174vid2,33.17647059,50.3125,40.27777778,40.94117647,40.25,65.66666667
ID174vid2,33.29411765,50.6875,40.61111111,41.17647059,40.25,65.53333333
ID174vid2,32.47058824,50.3125,41.05555556,38.52941176,40.25,65.53333333
ID174vid2,31.52941176,49.5625,40.83333333,38.29411765,40.875,65.13333333
ID174vid2,31.64705882,49.0625,40.27777778,39.23529412,41,64.06666667
ID174vid2,30.23529412,48.9375,39.94444444,38.52941176,41,63.8
ID174vid2,30.82352941,48.6875,40.05555556,38.52941176,40.875,64.06666667
ID174vid2,29.58823529,47.9375,39.83333333,38.76470588,40.875,64.46666667
ID174vid2,29.70588235,47.4375,39.83333333,38.64705882,40.625,63.93333333
ID174vid2,29.58823529,47.0625,40.27777778,38.41176471,40.25,64.73333333
ID174vid2,29.35294118,46.3125,40.38888889,37.82352941,40,66.6
ID174vid2,28.05882353,46.3125,40.38888889,35.88235294,39.75,67.13333333
ID174vid2,28.05882353,46.0625,40.05555556,34.82352941,39.375,67
ID174vid2,27.11764706,45.8125,40.38888889,34.47058824,39.25,67.13333333
ID174vid2,26.64705882,45.6875,41.61111111,35.05882353,39.25,66.6
ID174vid2,26.52941176,45.8125,41.83333333,34.94117647,38.5,65.66666667
ID174vid2,26.88235294,46.1875,42.27777778,35.41176471,38.375,64.86666667
ID174vid2,26.88235294,45.4375,42.05555556,35.88235294,38,64.06666667
ID174vid2,26.76470588,45.0625,41.94444444,33.35294118,37.75,64.46666667
ID174vid2,26.17647059,44.6875,41.27777778,31.23529412,37.875,64.6
ID174vid2,25.47058824,43.9375,41.38888889,33.17647059,38,64.06666667
ID174vid2,24.52941176,42.8125,41.27777778,32.82352941,43.875,64.33333333
ID174vid2,23.82352941,42.8125,40.94444444,32.11764706,40.6875,64.2
ID174vid2,23.35294118,41.5625,40.94444444,31.52941176,36.875,64.46666667
ID174vid2,23.11764706,40.6875,40.94444444,31.64705882,37,64.2
ID174vid2,22.88235294,40.6875,41.16666667,30.94117647,41.9375,63.93333333
ID174vid2,23.35294118,42.0625,41.05555556,31.17647059,42.875,63.93333333
ID174vid2,23.82352941,41.8125,41.61111111,31.17647059,41.8125,64.06666667
ID174vid2,24.29411765,35.8125,43.83333333,31.41176471,36.5,64.06666667
ID174vid2,24.76470588,40.75,45.11111111,31.05882353,36.25,63.93333333
ID174vid2,24.76470588,35.6875,45.44444444,31.17647059,35.875,63.93333333
ID174vid2,25.41176471,35.3125,45.77777778,31.52941176,35.375,63.53333333
ID174vid2,25.88235294,35.1875,45.88888889,31.41176471,35.25,62.86666667
ID174vid2,25.29411765,35.0625,46.66666667,30.47058824,41.375,62.33333333
ID174vid2,24.70588235,36.1875,47.66666667,29.76470588,41,62.2
ID174vid2,24.23529412,35,49.88888889,30,34.75,61.66666667
ID174vid2,23.64705882,35.375,50.44444444,30.82352941,34.5,61.8
ID174vid2,23.17647059,36,52.11111111,31.05882353,34.875,61.93333333
ID174vid2,22.82352941,37,54,31.52941176,34.75,62.2
ID174vid2,28.11764706,37.625,55.55555556,31.29411765,34.875,62.2
ID174vid2,27.41176471,37.625,56.88888889,33.05882353,35.375,62.33333333
ID174vid2,26.82352941,37,58.11111111,30.35294118,35.75,62.2
ID174vid2,26.94117647,36.5,58.11111111,30.35294118,35.625,62.66666667
ID174vid2,27.29411765,36.125,59,30.82352941,36.75,62.8
ID174vid2,26.11764706,34.8125,59.83333333,30.11764706,41.625,62.93333333
ID174vid2,25.29411765,33.8125,61.16666667,29.88235294,38.25,63.06666667
ID174vid2,23.82352941,34.3125,62.38888889,28.82352941,35.375,62.93333333
ID174vid2,23.23529412,38.5,63.5,28.52941176,35.875,62.66666667
ID174vid2,23.70588235,37.625,64.16666667,29.23529412,42.625,62.8
ID174vid2,23.11764706,32.125,65.61111111,28.76470588,43,62.66666667
ID174vid2,22.29411765,32.75,66.61111111,28.41176471,44.375,62.8
ID174vid2,22.17647059,35.5,67.27777778,28.94117647,42.1875,62.93333333
ID174vid2,21.88235294,38.6875,67.83333333,30.47058824,38.75,63.2
ID174vid2,21.70588235,37.1875,67.61111111,30.94117647,39.375,63.2
ID174vid2,21.76470588,36.6875,67.05555556,30.23529412,39.375,63.2
ID174vid2,22.11764706,34.9375,66.94444444,30.47058824,40.9375,63.2
ID174vid2,22.23529412,35.0625,66.83333333,33.17647059,45.75,63.2
ID174vid2,22.58823529,35.4375,66.83333333,33.41176471,44.3125,63.46666667
ID174vid2,22.23529412,35.6875,66.5,32.82352941,44.375,63.73333333
ID174vid2,19.05882353,36.1875,66.16666667,30.70588235,44.625,63.6
ID174vid2,19.88235294,36.6875,66.83333333,31.76470588,43.1875,62.93333333
ID174vid2,19.64705882,36.5625,66.38888889,32.23529412,43.625,62.4
ID174vid2,19.17647059,36.4375,66.5,32.23529412,44.625,62
ID174vid2,19.70588235,36.8125,67.05555556,32.58823529,44.125,61.73333333
ID174vid2,19.23529412,37.1875,67.72222222,34.64705882,42.625,62
ID174vid2,18.23529412,37.3125,68.72222222,34.52941176,42.375,62.53333333
ID179vid3,49.1875,56,53.88235294,65.375,36.52941176,43.35714286
ID179vid3,49.1875,57.125,53.94117647,65.5,36.52941176,43.5
ID179vid3,48.625,56.125,53.82352941,65.75,37.41176471,44.07142857
ID179vid3,50.4375,56.375,53.29411765,64.875,37.52941176,45.07142857
ID179vid3,49.6875,52.625,52.82352941,63.75,38.23529412,46.92857143
ID179vid3,49.3125,49.8125,52.35294118,63.125,38.82352941,47.35714286
ID179vid3,49.1875,49.3125,53.29411765,62.25,39.64705882,47
ID179vid3,48.9375,49.1875,54,58.3125,40,47.57142857
ID179vid3,48.6875,46.9375,55.35294118,56.6875,40.35294118,48.14285714
ID179vid3,48.5625,50.875,55.94117647,55.6875,41.41176471,48.14285714
ID179vid3,48.3125,50,56.29411765,55.0625,38.17647059,48.57142857
ID179vid3,48.3125,46.6875,56.17647059,54.1875,38.52941176,48.85714286
ID179vid3,45.125,46.4375,56.52941176,53.6875,41.29411765,49.28571429
ID179vid3,45.125,43.125,56.41176471,53.1875,40.52941176,49
ID179vid3,45.5625,46.75,56.17647059,54.8125,40.76470588,48.85714286
ID179vid3,46.0625,49.375,56.52941176,54.0625,41.05882353,48.85714286
ID179vid3,46.6875,45.625,56.29411765,53.3125,39.11764706,48.71428571
ID179vid3,46.8125,47.3125,55.82352941,53.8125,42.52941176,48.85714286
ID179vid3,47.4375,46.3125,55.58823529,54.3125,44.52941176,48.71428571
ID179vid3,49.25,45.6875,56.05882353,53.6875,38.88235294,48
ID179vid3,49.375,46.0625,55.82352941,53.5,38.88235294,47.57142857
ID179vid3,47.3125,45.1875,55.58823529,50.1875,44.47058824,47.57142857
ID179vid3,47.4375,42.5,56.05882353,50.8125,43.58823529,47.85714286
ID179vid3,47.5625,48.125,55.82352941,52.75,40.58823529,48.14285714
ID179vid3,47.6875,46.875,57.23529412,52.75,42.29411765,48.42857143
ID179vid3,47.3125,45.25,58.52941176,53.5,42.64705882,49.64285714
ID179vid3,45.875,44.5,58.76470588,53.375,43.11764706,49.78571429
ID179vid3,45.5,43.625,57.58823529,57.375,42.88235294,49.92857143
ID179vid3,44.625,43.25,57.35294118,56.75,42.52941176,49.07142857
ID179vid3,44.875,42.125,57.23529412,56.125,42.17647059,49.28571429
ID179vid3,45,41.5,57.11764706,55.875,42.17647059,49.28571429
ID179vid3,43.5,41.125,57,50.8125,42.41176471,49.42857143
ID179vid3,42.6875,40.125,56.76470588,50.5625,43.11764706,49.42857143
ID179vid3,42.8125,39,57.23529412,49.9375,43.82352941,49.14285714
ID179vid3,43.0625,39.125,57.35294118,49.9375,44.05882353,49
ID179vid3,43.4375,38.5,57.94117647,50.0625,44.29411765,49
ID179vid3,43.5625,38.875,58.29411765,49.4375,44.05882353,49.71428571
ID179vid3,43.5625,37.875,58.64705882,44.625,43.70588235,53.35714286
ID179vid3,43.9375,36.125,58.88235294,45.0625,43.35294118,54.07142857
ID179vid3,38,34.25,59.23529412,44.4375,43.70588235,53.21428571
ID179vid3,38.25,34,60.41176471,46,43.47058824,53.78571429
ID179vid3,38.875,34,62.41176471,46.625,41.41176471,53.5
ID179vid3,40.5625,34.75,63,46,41.76470588,53.78571429
ID179vid3,40.8125,35.75,63.58823529,46.25,45.47058824,53.78571429
ID179vid3,41.1875,34.75,63.58823529,52.75,46.41176471,53.78571429
ID179vid3,41.4375,34.5,63.70588235,50.6875,46.11764706,53.35714286
ID179vid3,43.75,33.75,63.58823529,49.375,41.29411765,53.21428571
ID179vid3,39.5625,31.8125,63.23529412,49.125,46.52941176,53.21428571
ID179vid3,38.9375,32.875,64.17647059,46.6875,44.35294118,52.78571429
ID179vid3,45.125,33.3125,64.64705882,43.875,44.70588235,52.78571429
ID179vid3,44.5625,34.0625,63.70588235,41.6875,46.05882353,52.92857143
ID179vid3,41.6875,36,63.94117647,42.0625,40.29411765,53.07142857
ID179vid3,42.9375,34.75,64.05882353,42.4375,41.05882353,52.92857143
ID179vid3,43.4375,35.5,64.29411765,41.9375,40.11764706,52.92857143
ID179vid3,43.3125,36.25,65,42.0625,39.88235294,53.21428571
ID179vid3,43.5625,36.75,65.47058824,41.9375,39.35294118,53.35714286
ID179vid3,43.9375,36.25,65.58823529,42.4375,39.23529412,53.07142857
ID179vid3,43.4375,37.875,66.29411765,44.25,39.76470588,53.07142857
ID179vid3,43.9375,33.0625,66.41176471,48.75,43.17647059,53.35714286
ID179vid3,46.5,37.4375,66.29411765,49.625,38.64705882,52.92857143
ID179vid3,48.375,38.1875,66.88235294,47.6875,40.70588235,52.5
ID179vid3,48.25,36.125,66.94117647,48.0625,40.70588235,52.64285714
ID179vid3,48,36.5,67.29411765,48.6875,44.17647059,52.5
ID179vid3,49.25,39.0625,67.05882353,48.5625,43.94117647,52.35714286
ID179vid3,50.125,38.9375,67.05882353,47.9375,43.70588235,52.21428571
ID179vid3,50.875,38.6875,67.29411765,48.0625,43.58823529,52.35714286
ID179vid3,50.5,39.0625,67.64705882,47.3125,43.82352941,52.35714286
ID179vid3,49.375,37.125,67.64705882,47.1875,40.17647059,52.07142857
ID179vid3,48.75,38.8125,67.76470588,46.4375,40.94117647,51.92857143
ID179vid3,48.3125,38.6875,67.52941176,45.5625,40.94117647,52.07142857
ID179vid3,48.25,38.5625,67.64705882,45.1875,40.94117647,51.35714286
ID179vid3,47.1875,38.625,67.52941176,44.4375,41.41176471,51.35714286
ID179vid3,48.0625,38.75,66.52941176,43.4375,41.76470588,51.64285714
ID179vid3,48.3125,38.875,66.41176471,42.0625,42.11764706,51.64285714
ID179vid3,48.8125,38.5625,66.41176471,41.1875,42,51.64285714
ID179vid3,48.9375,37.8125,66.17647059,41.25,42,51.78571429
ID179vid3,49.0625,37.0625,66.29411765,41.625,41.76470588,51.78571429
ID179vid3,49.3125,39.75,66.05882353,42.5,42.11764706,51.92857143
ID179vid3,49.1875,42.8125,65.47058824,43.5,41.52941176,51.92857143
ID179vid3,49.5625,36.6875,65.23529412,43.5,41.76470588,52.07142857
ID179vid3,51,36.1875,65.11764706,44.5,41.76470588,52.21428571
ID179vid3,49.3125,36.4375,65.23529412,45,41.76470588,52.35714286
ID179vid3,49.4375,36.9375,65.35294118,45.375,42,52.64285714
ID179vid3,49.3125,38.8125,65.47058824,45.25,42.70588235,52.64285714
ID179vid3,49.5625,38.9375,64.52941176,44.25,42.47058824,52.64285714
ID179vid3,49.9375,38.0625,64.52941176,43.75,42.58823529,52.5
ID179vid3,49.0625,37.6875,65,45,42.58823529,52.64285714
ID179vid3,48.25,38.0625,65.23529412,44.125,42.23529412,52.78571429
ID179vid3,47.75,33.8125,66.17647059,44.25,42.23529412,52.92857143
ID179vid3,46.875,35.625,67.05882353,44.125,42.23529412,53.5
ID179vid3,45.5625,35.125,67.29411765,44.5,43.05882353,53.78571429
ID179vid3,45.1875,35.3125,67.88235294,44.125,42.94117647,54.35714286
